id,sex,employment,married,income,signal1
71997,M,employed,1,14462,0
71998,F,student,0,0,.96569508
71999,M,employed,1,5813,.67658633
72000,M,employed,1,8074,.50543749
72001,M,student,0,0,.81520748
72002,M,employed,1,7972,.57665604
72003,F,employed,0,84074,.75225687
72004,M,unemployed,1,7341,0
72005,M,unemployed,1,9902,.61842173
72006,M,employed,1,23501,.99711293
72007,M,employed,0,68085,.090879351
72008,F,employed,1,39885,.23261605
72009,M,employed,0,7012,.60274363
72010,M,employed,1,39149,.09081839
72011,M,employed,1,22770,.77350599
72012,F,student,0,0,.87726462
72013,F,unemployed,0,8666,0
72014,F,employed,0,15540,.49256262
72015,F,unemployed,1,6855,.74613672
72016,M,employed,1,7059,0
72017,M,employed,1,7461,0
72018,F,student,0,0,.90878344
72019,M,student,0,15978,.858374
72020,F,employed,1,11738,.46725568
72021,M,employed,1,39596,.61463207
72022,M,student,0,4535,.57499474
72023,F,unemployed,1,0,.34369028
72024,M,employed,1,12631,.62261766
72025,F,unemployed,0,0,.62302595
72026,F,unemployed,1,0,.62867165
72027,M,student,1,0,.95695966
72028,M,employed,1,18965,0
72029,M,student,0,8919,.91038579
72030,F,student,0,0,.87948012
72031,M,employed,1,47402,0
72032,M,unemployed,1,0,.70748973
72033,M,employed,1,16941,.88136894
72034,M,employed,1,5899,.9633972
72035,M,employed,0,11868,.15691032
72036,F,unemployed,1,7252,0
72037,M,employed,1,150484,0
72038,M,employed,1,5924,0
72039,F,student,0,14580,.65682995
72040,M,employed,1,32229,.658364
72041,F,unemployed,1,0,.55653322
72042,F,unemployed,1,0,.53550124
72043,M,employed,1,44009,.81551123
72044,F,employed,1,21580,.5206638
72045,F,employed,1,6967,.68410546
72046,M,retired,1,6467,.14795871
72047,M,retired,1,5878,.20019212
72048,F,student,0,0,0
72049,F,employed,1,14872,.55574578
72050,M,employed,1,49298,.74542433
72051,M,employed,1,5924,.45252392
72052,F,student,0,4366,.8413409
72053,M,employed,0,6330,.83978218
72054,F,retired,0,6536,0
72055,F,retired,0,54593,.22307941
72056,F,unemployed,0,0,.68270171
72057,M,student,0,4080,.86442226
72058,F,employed,0,8161,0
72059,M,unemployed,0,0,.74909592
72060,F,employed,1,11563,.52458739
72061,F,employed,1,5408,0
72062,F,retired,0,26376,0
72063,M,student,0,0,.94331026
72064,F,unemployed,1,7982,.89527631
72065,M,employed,1,31513,.85018933
72066,F,student,1,5552,.72002977
72067,F,employed,1,11283,.43861273
72068,F,employed,1,5973,.34958598
72069,M,student,0,6502,.94707644
72070,F,employed,1,12787,0
72071,M,retired,1,12776,0
72072,M,employed,0,13562,0
72073,M,employed,1,17245,.41433066
72074,F,unemployed,1,0,.50572532
72075,M,employed,0,56315,.58194655
72076,F,employed,1,13045,.97934765
72077,M,employed,0,6018,.11102013
72078,M,unemployed,1,5960,.36474088
72079,M,unemployed,0,0,.11392818
72080,F,retired,1,23513,.3037129
72081,F,student,0,12937,.5218488
72082,M,student,1,47910,.19040115
72083,M,unemployed,1,16343,.15179192
72084,M,employed,1,11678,.6810658
72085,M,employed,1,43337,0
72086,F,employed,1,116611,0
72087,M,employed,1,10907,.64314121
72088,F,student,0,35291,.82548428
72089,M,retired,1,2493,.14985724
72090,F,employed,0,7174,.042098515
72091,M,employed,1,6452,.12512948
72092,M,employed,1,6797,.1800205
72093,M,employed,1,6239,.61556792
72094,M,employed,1,7681,.67362642
72095,M,employed,1,9342,0
72096,M,employed,1,17609,.82459253
72097,M,employed,1,5699,.57110775
72098,M,employed,0,14194,.0030247986
72099,F,student,0,7084,.21310107
72100,M,employed,1,15175,.080002725
72101,F,employed,1,5210,.74548101
72102,M,employed,0,11929,0
72103,F,employed,1,8239,.33019137
72104,M,employed,1,9588,.14023677
72105,F,unemployed,1,0,.92334068
72106,M,student,0,3982,.088376999
72107,F,employed,1,12578,.74842298
72108,M,employed,1,8318,.41290453
72109,M,employed,1,12153,.17889546
72110,M,student,0,26447,.75521064
72111,F,employed,1,7651,.30138907
72112,F,employed,1,9323,.65786481
72113,M,unemployed,1,10428,.79076368
72114,M,employed,1,82762,.68888217
72115,M,unemployed,1,0,0
72116,M,employed,0,9574,.54100645
72117,M,unemployed,1,26529,.29748279
72118,F,student,0,5015,.15507202
72119,M,employed,0,12555,0
72120,M,student,0,0,0
72121,M,employed,0,109890,.39133075
72122,M,unemployed,0,0,0
72123,F,student,0,0,.86102629
72124,M,employed,0,10885,.51092625
72125,F,employed,0,7395,.30889419
72126,M,employed,1,21894,.12079649
72127,M,student,0,0,.83065212
72128,M,unemployed,0,9958,0
72129,M,employed,0,5729,0
72130,F,employed,1,7909,.5216347
72131,F,employed,1,26837,.53565007
72132,F,student,0,0,.89242911
72133,F,unemployed,1,0,.53706449
72134,M,employed,1,15841,.7201646
72135,F,employed,1,13571,.015604483
72136,F,employed,1,103136,.58713049
72137,F,employed,0,17089,0
72138,M,unemployed,1,25847,0
72139,M,employed,0,23950,0
72140,F,unemployed,1,0,.69802243
72141,F,student,0,0,.73079991
72142,F,employed,1,5450,0
72143,F,employed,1,15200,.49463347
72144,M,employed,0,7768,.68801284
72145,F,employed,1,7985,.52445966
72146,F,employed,1,7836,.5662635
72147,F,unemployed,0,9316,.21917947
72148,M,unemployed,1,0,0
72149,F,employed,1,10799,0
72150,M,employed,1,6230,.58215266
72151,M,retired,1,14353,0
72152,M,retired,1,7969,.23506181
72153,F,student,0,6383,.042659532
72154,M,student,0,0,.91685635
72155,F,employed,1,13343,.98309124
72156,M,unemployed,0,7232,.88884586
72157,F,unemployed,1,0,.80022514
72158,F,employed,1,56827,0
72159,M,employed,1,20173,.51845354
72160,M,employed,1,20619,.8167392
72161,M,student,1,8803,0
72162,M,retired,1,22310,.2390008
72163,F,student,0,0,.28465518
72164,F,unemployed,1,8527,.37651899
72165,M,student,0,0,.23216935
72166,M,student,0,0,.9985438
72167,F,unemployed,0,0,.62517893
72168,F,unemployed,1,12457,.22887196
72169,M,employed,1,22036,0
72170,F,employed,1,16035,0
72171,F,employed,1,21729,.42954376
72172,M,employed,1,89347,.58148164
72173,M,employed,0,10920,.54463291
72174,M,employed,0,46316,.75327224
72175,M,employed,1,62821,.35945424
72176,F,student,0,0,.99730605
72177,F,unemployed,1,9236,0
72178,M,student,0,52136,.7490803
72179,F,employed,1,10553,.64615977
72180,F,unemployed,0,17034,.50834358
72181,F,employed,1,20014,.3147608
72182,M,student,0,0,0
72183,M,student,0,0,.94463491
72184,F,employed,1,8744,.16121654
72185,M,student,0,11700,0
72186,M,retired,1,27763,.013650226
72187,M,student,0,9018,.99961638
72188,M,unemployed,0,0,.66384345
72189,M,unemployed,1,24983,0
72190,F,employed,1,15365,.54984677
72191,M,employed,1,18447,.16296692
72192,F,unemployed,0,8183,.47440329
72193,F,unemployed,1,7295,.49476159
72194,M,employed,1,10310,.6742183
72195,M,employed,1,5813,.43464848
72196,M,unemployed,0,13084,.88982987
72197,F,employed,1,10957,.53658539
72198,M,employed,1,5429,0
72199,F,retired,1,8377,.22999318
72200,F,employed,1,11049,.45580259
72201,F,unemployed,1,33786,.10943484
72202,M,employed,1,301085,.70134723
72203,M,employed,1,9990,0
72204,M,employed,1,8434,.88311368
72205,M,unemployed,1,0,.63205326
72206,F,student,0,19945,.18298212
72207,M,employed,1,18734,.13305731
72208,M,unemployed,0,19985,.81510293
72209,M,unemployed,1,5613,0
72210,M,retired,1,9707,0
72211,M,student,0,0,.74107504
72212,M,retired,1,15158,.11632476
72213,F,student,0,0,.99348235
72214,F,employed,1,20401,.12929392
72215,M,student,0,0,.72058761
72216,F,employed,0,20208,0
72217,M,employed,1,9630,.11254318
72218,M,employed,1,46112,0
72219,F,student,0,0,0
72220,F,employed,1,63569,0
72221,F,employed,0,7382,0
72222,F,student,0,0,.42474324
72223,F,employed,1,51066,.31523696
72224,M,employed,1,13027,.95043796
72225,M,employed,0,9041,.60013998
72226,M,employed,0,5847,.91112518
72227,F,student,0,15633,.72714198
72228,F,employed,0,8900,.65434545
72229,M,unemployed,1,0,.8929016
72230,M,employed,0,15713,.29510376
72231,M,employed,1,7385,.77894461
72232,F,retired,0,4983,.067425631
72233,M,student,0,0,.085197248
72234,M,unemployed,0,8925,.54257876
72235,M,student,0,0,.34858555
72236,M,employed,0,40244,.58887768
72237,M,student,0,0,.81135976
72238,M,employed,1,7740,.22426228
72239,M,employed,1,20278,.70737576
72240,M,student,0,0,.96297967
72241,F,retired,1,13183,.39958704
72242,M,employed,1,12071,.010250924
72243,F,employed,1,5773,0
72244,F,employed,1,16162,.68194664
72245,F,employed,0,24925,.58701372
72246,F,employed,1,11026,.1167756
72247,M,employed,1,14941,0
72248,M,employed,1,5374,0
72249,M,unemployed,0,14363,0
72250,F,retired,1,95031,.33341673
72251,M,student,1,3076,0
72252,M,employed,1,14081,0
72253,F,student,0,0,.91548419
72254,M,retired,0,11994,0
72255,F,employed,1,6733,.88133264
72256,M,employed,1,9708,.0034908764
72257,M,employed,1,6557,.51505613
72258,M,employed,1,8544,.79881233
72259,F,student,0,0,.94018775
72260,M,unemployed,1,6050,.54614341
72261,M,employed,1,46959,.96781409
72262,M,employed,0,10199,.98811823
72263,F,student,0,0,.25984538
72264,F,retired,0,4594,0
72265,M,unemployed,1,0,.54560184
72266,M,employed,1,5439,.89616549
72267,M,unemployed,0,0,.28986073
72268,M,employed,1,20003,.22227719
72269,M,unemployed,1,6740,.26723957
72270,F,employed,1,11833,.42530501
72271,M,employed,1,58048,.62974012
72272,M,student,0,3476,.22453448
72273,F,student,0,5351,0
72274,F,employed,1,6381,0
72275,F,student,0,0,.88601613
72276,M,employed,0,8247,.0047919038
72277,M,employed,0,8922,0
72278,F,retired,1,3954,0
72279,F,employed,0,9839,.67795223
72280,F,retired,0,1110,.30824724
72281,M,student,0,4418,.90552247
72282,F,employed,1,12336,.031586893
72283,F,employed,1,15638,0
72284,M,employed,1,26035,.14078106
72285,M,employed,0,82300,.90921742
72286,F,retired,0,3271,0
72287,F,employed,0,14544,.30073547
72288,M,employed,1,51123,0
72289,F,student,0,13947,.83499885
72290,M,employed,0,9507,.56677938
72291,F,unemployed,1,20631,.58401072
72292,F,employed,1,86327,.71222663
72293,F,employed,0,25581,.076785155
72294,M,student,0,16084,.72562134
72295,M,student,0,0,.97396559
72296,M,retired,0,2164,0
72297,M,retired,0,10952,0
72298,F,employed,1,7472,.43808103
72299,F,employed,1,7676,.53088325
72300,F,employed,1,6229,.019004695
72301,F,employed,1,8467,.84953433
72302,M,employed,1,9767,.4335767
72303,F,employed,1,12469,.50754875
72304,F,retired,0,35452,.15838465
72305,M,employed,0,11066,.52852762
72306,F,employed,1,5844,0
72307,M,employed,1,7039,.2558071
72308,F,employed,1,15430,.91631949
72309,M,student,0,0,0
72310,M,employed,1,5946,0
72311,F,retired,1,9015,.22264662
72312,F,student,0,0,.84014589
72313,F,student,0,0,.97346944
72314,F,employed,1,18262,.34196573
72315,F,student,0,101770,.60042435
72316,F,unemployed,0,0,0
72317,M,unemployed,1,0,.02333696
72318,F,employed,1,4765,.5121001
72319,M,student,0,23429,.010732034
72320,M,employed,0,20184,.10457627
72321,F,employed,1,12782,.4599368
72322,F,employed,0,8125,.72607595
72323,F,retired,1,3834,.24289033
72324,F,retired,1,3479,0
72325,M,student,0,0,.99372804
72326,M,employed,1,96770,0
72327,M,employed,1,5205,.75813073
72328,M,employed,1,71640,.67254651
72329,F,unemployed,1,6506,.72450477
72330,M,student,0,0,.58569551
72331,M,student,0,0,.43111068
72332,M,unemployed,1,0,.32497033
72333,M,student,1,4003,.84798259
72334,F,student,0,0,.84435338
72335,F,employed,0,36890,.02174614
72336,M,employed,1,18089,.30633453
72337,F,unemployed,1,0,0
72338,F,employed,1,11005,.5378927
72339,M,unemployed,1,9200,.36290497
72340,M,employed,1,9726,.73138011
72341,M,retired,0,691,0
72342,F,employed,1,17204,.63772988
72343,M,employed,1,32388,.47261575
72344,M,employed,1,41755,.72785515
72345,F,employed,0,30687,.38674673
72346,M,employed,1,47437,.67303932
72347,M,employed,1,6629,0
72348,F,retired,0,2112,.25928411
72349,F,retired,1,6852,.21733543
72350,M,employed,1,12285,0
72351,F,unemployed,1,141127,0
72352,F,student,0,43389,.72367722
72353,M,retired,1,12190,.23235402
72354,F,student,0,9421,.4532198
72355,F,unemployed,0,5988,.55487418
72356,M,employed,0,21613,.67798734
72357,F,employed,1,11185,.53014541
72358,M,employed,1,9147,0
72359,F,employed,1,37855,.074955285
72360,M,unemployed,1,0,.52332968
72361,F,employed,1,5427,.6176061
72362,M,retired,1,4525,.22854452
72363,F,employed,1,8583,.59968227
72364,M,unemployed,1,8600,0
72365,F,retired,1,4333,.24477585
72366,M,employed,0,27922,0
72367,M,retired,1,21701,.17037426
72368,F,employed,1,20001,.36547819
72369,F,student,0,0,.88743144
72370,M,employed,0,10526,.50485909
72371,F,employed,1,9387,.87178153
72372,M,employed,1,12415,.12093566
72373,M,employed,1,13511,.54052585
72374,M,employed,0,48169,.56137681
72375,M,unemployed,1,62431,.084261648
72376,M,employed,0,9639,.080051243
72377,F,employed,0,7960,.50382656
72378,F,employed,1,39878,.5433107
72379,M,employed,1,36939,.1623556
72380,F,employed,1,5879,0
72381,M,student,0,69987,.99736148
72382,M,employed,1,11717,.98807114
72383,F,employed,1,8137,.57821077
72384,M,employed,1,10995,.57914823
72385,M,employed,1,36506,.16489035
72386,M,student,0,6950,.84187078
72387,M,employed,0,5983,.15969673
72388,M,employed,0,34445,.509992
72389,F,unemployed,0,11855,0
72390,M,employed,1,18260,0
72391,M,employed,1,126259,.52330393
72392,M,employed,0,8440,.53678018
72393,F,employed,0,172960,.90151066
72394,F,employed,1,6365,.57495773
72395,M,employed,1,7399,.92294461
72396,F,retired,1,6781,0
72397,M,employed,0,42948,.73346847
72398,F,unemployed,1,0,.53346902
72399,M,student,0,6734,.99643594
72400,M,employed,1,44901,.31203187
72401,M,employed,1,10014,.71480471
72402,M,employed,1,5844,.12158281
72403,M,employed,0,11302,.81462497
72404,F,student,0,0,.86266112
72405,M,retired,0,5022,0
72406,M,employed,1,16088,.30777019
72407,M,employed,0,36511,0
72408,F,student,0,0,.016465168
72409,M,student,0,16662,.9999451
72410,M,employed,0,21339,.51788467
72411,M,employed,1,14683,.65565032
72412,F,student,0,0,0
72413,M,student,0,59022,.88588578
72414,M,employed,0,32626,.30594993
72415,M,unemployed,0,0,.57002383
72416,F,student,0,0,.89218032
72417,M,employed,0,9956,.54786247
72418,M,student,0,0,.98858762
72419,M,student,0,11322,.19917569
72420,M,employed,0,20460,.69353968
72421,M,employed,0,77295,.78071439
72422,F,employed,0,20237,0
72423,M,employed,0,20834,0
72424,F,retired,1,2972,.087516703
72425,M,unemployed,1,23105,0
72426,F,unemployed,1,0,.27213821
72427,M,student,0,0,.78110862
72428,F,employed,1,23124,0
72429,F,employed,1,5853,.55259228
72430,F,student,0,6762,.67585397
72431,F,employed,0,13441,.65644813
72432,M,employed,1,18194,.52538967
72433,F,employed,1,6538,.8951574
72434,F,employed,1,6611,.73662806
72435,M,employed,1,8622,.41591972
72436,M,employed,1,59827,.61462718
72437,M,student,0,0,.39720833
72438,M,employed,1,37094,.86575454
72439,M,employed,1,9362,.55824691
72440,F,retired,1,9318,.1810606
72441,F,student,0,0,.95536351
72442,M,student,0,0,.86476493
72443,F,student,1,0,.93012536
72444,M,student,0,0,.38333079
72445,M,employed,0,28059,.5484103
72446,M,employed,1,7691,.17162737
72447,M,student,0,0,.57812595
72448,F,employed,1,8551,.30093738
72449,F,employed,1,5146,.56248116
72450,M,employed,1,7707,0
72451,M,retired,1,3835,.33685631
72452,F,unemployed,0,7401,0
72453,M,employed,1,13189,0
72454,F,employed,1,5269,.2935544
72455,M,employed,0,12567,.29178205
72456,F,employed,1,15236,0
72457,F,employed,1,19281,.41802922
72458,F,retired,0,12105,0
72459,M,employed,0,15236,.70261115
72460,M,employed,0,6219,0
72461,M,employed,1,9473,.62991327
72462,F,retired,0,9488,0
72463,M,employed,1,8614,.83224195
72464,F,student,0,0,.16347797
72465,M,employed,0,20071,.44372499
72466,F,employed,0,35362,.50338548
72467,F,employed,0,9949,.64477062
72468,M,employed,0,20950,.66825819
72469,F,employed,1,7430,.54204351
72470,M,retired,1,6971,.26185909
72471,F,employed,0,34588,.76939815
72472,F,unemployed,1,0,.66517031
72473,M,student,0,4585,.13289213
72474,M,employed,1,43086,.7160002
72475,M,retired,1,4830,0
72476,M,unemployed,1,0,.69237667
72477,M,employed,1,7511,.79883629
72478,M,employed,1,744033,0
72479,M,employed,1,160314,.65950459
72480,F,student,1,4178,.91897094
72481,M,employed,1,32842,.62153906
72482,M,student,0,10534,.72948158
72483,F,retired,0,3410,0
72484,F,retired,0,10295,.29793152
72485,F,employed,1,16776,0
72486,F,unemployed,1,0,.061847884
72487,M,unemployed,1,0,.5223797
72488,M,employed,1,55047,.57808936
72489,F,retired,0,9839,.086240157
72490,M,student,0,0,0
72491,M,unemployed,0,0,0
72492,M,employed,0,7475,.42030248
72493,F,employed,0,10955,.76055115
72494,M,employed,0,41887,.76925123
72495,F,employed,1,13824,.54259664
72496,M,employed,0,5788,.49383569
72497,F,unemployed,1,0,.047987528
72498,M,employed,1,72278,0
72499,M,employed,0,12100,.68285292
72500,F,employed,1,8868,.26027101
72501,M,student,0,0,.9129039
72502,F,student,0,6258,.084826477
72503,M,employed,1,9893,.65111578
72504,F,employed,1,11622,.66266644
72505,M,employed,1,8339,.78674805
72506,M,employed,0,5358,0
72507,M,employed,0,23578,0
72508,F,employed,1,8019,0
72509,M,employed,0,15627,0
72510,M,student,0,6144,.050018746
72511,M,employed,1,14693,.12167245
72512,M,student,0,0,.88665289
72513,M,employed,1,12469,.57514215
72514,F,employed,1,6062,.58149278
72515,M,employed,1,9733,.079062067
72516,M,employed,0,7314,.58814198
72517,F,student,0,3540,.82837343
72518,M,student,0,0,.20720947
72519,F,employed,1,12142,.36697403
72520,M,employed,1,5713,.020604888
72521,F,employed,1,4680,.34964854
72522,F,retired,1,7807,0
72523,M,employed,0,38023,.58158368
72524,F,retired,1,10606,.3491056
72525,M,retired,1,6905,.18762989
72526,F,employed,1,5492,0
72527,M,retired,1,9713,0
72528,M,employed,0,14441,.26887587
72529,M,employed,1,24706,.54672378
72530,F,employed,1,5373,0
72531,F,retired,0,11932,.29654351
72532,M,employed,1,10005,.47733364
72533,M,employed,1,11911,.17892408
72534,F,employed,1,5241,0
72535,M,employed,0,30936,.55045426
72536,M,student,0,0,.72081184
72537,F,unemployed,0,0,.84660381
72538,M,unemployed,0,84668,.70219588
72539,M,employed,0,14334,.89696831
72540,F,employed,1,32660,.43284312
72541,M,employed,1,8677,.61732394
72542,M,employed,1,10085,.93767577
72543,M,retired,0,5459,0
72544,F,employed,1,24021,.86970907
