id,sex,employment,married,income,signal1
185551,M,employed,0,41238,.15328257
185552,M,employed,0,10825,.75292492
185553,F,employed,0,8153,.33606976
185554,F,employed,1,11729,.63853592
185555,M,employed,1,5966,.10901232
185556,F,employed,0,25151,.12155379
185557,F,retired,0,6826,.29230082
185558,M,student,1,0,.86763996
185559,M,student,0,0,0
185560,M,unemployed,0,7522,.12490977
185561,M,employed,1,26751,0
185562,M,student,0,0,.85181642
185563,F,unemployed,1,0,0
185564,M,employed,1,8207,0
185565,M,unemployed,0,0,.60379696
185566,M,student,0,4548,.90514028
185567,M,employed,1,34702,0
185568,F,retired,1,3475,0
185569,F,student,0,0,.36709413
185570,F,employed,1,15097,0
185571,F,employed,1,8791,0
185572,M,employed,1,8467,0
185573,M,unemployed,0,0,.74826294
185574,F,employed,1,29296,.65061533
185575,M,employed,1,7745,.56796294
185576,M,employed,0,5938,0
185577,M,unemployed,0,0,.29073876
185578,M,unemployed,1,0,.51961958
185579,M,employed,0,10498,0
185580,M,unemployed,0,18569,.11910702
185581,M,employed,1,25763,.66161448
185582,M,employed,0,11899,.67255628
185583,M,employed,0,41812,0
185584,F,student,0,0,.89862722
185585,M,retired,1,22459,.20062694
185586,M,employed,1,29036,.23103605
185587,F,employed,1,9993,.22271121
185588,M,student,0,0,.76820469
185589,M,employed,1,10634,0
185590,M,employed,1,37868,0
185591,F,employed,1,5826,.27321911
185592,M,employed,1,5853,.31891879
185593,F,unemployed,1,44208,.60705888
185594,F,employed,0,5538,.60683864
185595,F,employed,0,44433,.77935767
185596,F,student,1,7282,0
185597,F,student,0,0,.32672226
185598,M,student,0,25628,.97334707
185599,F,student,0,0,.7459228
185600,F,employed,1,12727,.16154015
185601,F,student,0,0,.83420765
185602,M,employed,1,9060,0
185603,M,unemployed,1,0,.90058577
185604,F,retired,1,11110,0
185605,M,employed,0,8723,0
185606,M,student,0,6032,.80959201
185607,F,retired,1,4670,.2925334
185608,M,employed,0,5639,.81686366
185609,M,retired,1,10723,.34929448
185610,F,student,0,15845,.81710351
185611,M,employed,0,10576,.55146456
185612,F,employed,1,6978,.53940076
185613,M,employed,1,13468,.70022362
185614,M,employed,1,16305,.093825378
185615,F,unemployed,1,0,0
185616,F,employed,1,9143,.39347568
185617,M,employed,1,74901,.24044433
185618,M,student,0,3232,.53203303
185619,M,student,0,20643,.89552629
185620,M,employed,0,9761,.078973025
185621,M,employed,0,38280,0
185622,F,retired,1,3924,.197337
185623,M,unemployed,1,8201,.034123067
185624,M,employed,0,16208,0
185625,F,employed,0,9272,0
185626,M,employed,1,10986,.54162735
185627,M,unemployed,1,12538,.61154467
185628,M,retired,1,4771,.2983447
185629,F,employed,1,8905,.61746824
185630,F,employed,1,7461,.60211986
185631,M,student,0,0,.43016809
185632,M,employed,1,6498,.32166421
185633,F,student,0,0,.87054485
185634,M,employed,0,13027,.61150748
185635,F,employed,1,11711,0
185636,F,employed,1,6410,.18941718
185637,F,retired,1,4306,.093458548
185638,F,student,0,0,.7421037
185639,M,employed,1,16844,.19258516
185640,F,employed,1,8934,.43184909
185641,M,employed,0,8690,.60876733
185642,M,retired,0,33018,0
185643,M,employed,0,6682,.19009447
185644,M,employed,1,14520,.6816377
185645,M,employed,1,7656,.80038959
185646,F,student,0,0,.60135031
185647,M,employed,0,7495,.55477703
185648,F,employed,1,15059,.20217416
185649,M,employed,1,7588,.7601769
185650,M,employed,0,106780,0
185651,F,employed,1,5477,.50768244
185652,F,unemployed,1,0,.60036016
185653,F,unemployed,0,11390,.21444486
185654,M,employed,1,8000,0
185655,M,employed,1,8192,0
185656,M,employed,1,82169,0
185657,M,employed,0,7889,.16480379
185658,M,retired,1,34977,.3093259
185659,M,employed,0,167480,.48362941
185660,F,unemployed,1,64651,.82556587
185661,M,unemployed,0,0,.5594486
185662,F,employed,1,29917,.85460037
185663,M,retired,0,7780,0
185664,M,unemployed,1,0,.65945256
185665,M,unemployed,0,23628,.59207922
185666,F,employed,1,32149,.69053447
185667,M,employed,0,9081,.83295411
185668,F,retired,1,8657,0
185669,M,retired,0,59919,.21203391
185670,M,employed,1,32533,.63450384
185671,F,employed,1,10062,.86067992
185672,F,employed,1,136154,.53614998
185673,M,unemployed,1,7655,.65001905
185674,M,student,0,4621,.92411518
185675,F,employed,1,6081,.72969824
185676,M,student,1,0,.93586338
185677,F,unemployed,1,0,0
185678,F,retired,0,5963,.19234797
185679,F,retired,1,6423,0
185680,F,student,0,0,.93198174
185681,M,employed,1,8271,.56718272
185682,F,employed,1,14293,.62232065
185683,F,employed,1,11219,.65788132
185684,M,employed,1,10191,0
185685,F,unemployed,1,5998,.033825416
185686,M,employed,1,37347,.9009794
185687,F,employed,1,5865,.50923055
185688,M,employed,1,19158,0
185689,M,unemployed,0,14856,.77035421
185690,M,employed,1,44419,.81903791
185691,F,unemployed,1,16266,0
185692,M,retired,0,7712,0
185693,M,employed,0,85383,.93067712
185694,M,retired,0,58500,.095493205
185695,F,employed,0,17969,0
185696,M,employed,1,12036,.41226292
185697,F,employed,1,5817,.59327197
185698,M,employed,0,15377,.8167823
185699,M,employed,1,19251,.51745224
185700,M,employed,1,13867,.45822436
185701,M,employed,1,41937,0
185702,M,unemployed,1,27073,.015091122
185703,M,unemployed,0,0,.50910157
185704,M,employed,1,8902,.34709182
185705,M,employed,1,13147,.10803808
185706,F,employed,1,14334,.63060945
185707,M,unemployed,0,13672,0
185708,M,employed,1,19705,.78820312
185709,M,retired,1,5892,0
185710,M,employed,1,5279,.095868908
185711,M,retired,1,5140,.29471031
185712,M,retired,1,4904,0
185713,M,employed,1,8738,.40300891
185714,F,unemployed,1,0,.99442226
185715,F,employed,1,4888,.67926759
185716,F,retired,1,6172,0
185717,M,employed,1,11357,.11223519
185718,F,unemployed,0,0,0
185719,M,employed,1,15253,.33398038
185720,F,employed,1,13362,0
185721,F,employed,1,10030,0
185722,F,employed,1,14174,.58921295
185723,M,student,0,5125,.60903567
185724,F,retired,0,3929,.23716104
185725,M,retired,0,5556,.3390162
185726,M,student,0,0,.97781157
185727,M,unemployed,1,0,.4766748
185728,M,employed,1,18384,0
185729,M,employed,1,10232,.60153615
185730,F,retired,1,3603,.30095473
185731,F,employed,1,31082,.50184375
185732,M,employed,1,6734,.20440862
185733,F,retired,1,11374,.011850995
185734,F,unemployed,0,0,0
185735,M,employed,1,51394,.39571068
185736,F,unemployed,1,0,0
185737,M,unemployed,1,0,.032518521
185738,M,employed,1,5456,.90912867
185739,M,employed,0,26222,.52816707
185740,M,retired,1,69461,.22654684
185741,M,retired,0,3739,0
185742,M,student,0,0,.95341915
185743,F,unemployed,1,12068,.60812336
185744,M,employed,1,10648,.50155228
185745,F,employed,1,470879,.81229538
185746,M,employed,0,22789,.017542746
185747,M,student,0,0,.93011153
185748,M,employed,0,9058,.53149682
185749,M,employed,1,6559,.86585897
185750,M,employed,1,20829,.53970563
185751,M,employed,1,5477,.58891547
185752,F,employed,0,6770,.79543108
185753,F,employed,1,22489,0
185754,M,employed,0,7529,.51651716
185755,F,student,1,0,.84145963
185756,M,student,0,5756,.69097197
185757,F,student,1,3722,.90501499
185758,F,student,0,0,0
185759,F,student,1,5643,.7512328
185760,M,employed,1,6093,.51217574
185761,M,employed,1,30535,.15571788
185762,F,employed,0,15645,.26770815
185763,F,employed,0,483425,.52065808
185764,F,student,0,0,.86625874
185765,F,student,0,0,.26758593
185766,M,employed,1,24534,.40166602
185767,M,employed,1,7063,.15171425
185768,M,unemployed,1,0,.37560809
185769,F,employed,0,15329,.18220896
185770,M,unemployed,1,0,.86895186
185771,M,student,1,23398,.92455184
185772,M,student,0,0,.99613005
185773,M,employed,1,17948,0
185774,M,employed,1,16802,.32802039
185775,M,retired,1,13014,.069946259
185776,F,retired,0,2384,.33302945
185777,F,employed,1,15500,0
185778,F,employed,0,7582,.61684763
185779,F,retired,1,16575,0
185780,M,employed,1,14537,0
185781,F,retired,0,3523,.18556103
185782,M,employed,0,7696,.36444739
185783,F,employed,1,12121,.59658879
185784,M,unemployed,1,0,.075568244
185785,M,retired,0,11284,.34276021
185786,F,unemployed,0,0,.54398674
185787,M,employed,1,16029,.35996932
185788,M,employed,0,22644,.6739077
185789,F,employed,0,166192,.1142957
185790,F,employed,1,8010,.81857663
185791,F,employed,1,10664,.79231554
185792,M,unemployed,1,0,.50475746
185793,M,unemployed,0,13208,0
185794,F,unemployed,1,9924,0
185795,M,employed,0,45816,.72249782
185796,F,employed,0,8745,.73081356
185797,M,employed,0,7537,0
185798,M,employed,1,5799,0
185799,M,employed,1,6510,.69234806
185800,M,retired,1,8116,.024854865
185801,F,employed,0,20886,.54745209
185802,F,retired,1,3735,.2722674
185803,M,employed,1,20825,.72443759
185804,M,unemployed,1,0,0
185805,M,student,0,11801,.87755042
185806,F,employed,1,69491,.5104624
185807,M,student,1,0,.74389595
185808,F,employed,1,8141,.20388179
185809,M,student,0,0,0
185810,M,employed,1,7037,0
185811,M,employed,1,12251,.28135875
185812,M,employed,1,73486,.53216881
185813,M,retired,0,10483,.02525649
185814,F,employed,1,24513,.90574002
185815,M,employed,1,28170,.43336573
185816,F,student,0,4335,.28458142
185817,F,retired,1,4971,.2577067
185818,M,employed,1,5906,.51899791
185819,M,employed,1,62481,.584023
185820,M,student,1,0,.89469969
185821,M,employed,1,6532,.93358588
185822,F,employed,0,34281,.52760971
185823,M,employed,1,51216,.70531142
185824,M,student,0,0,.90270007
185825,F,employed,0,9047,.056200471
185826,F,retired,1,2519,.0217143
185827,F,employed,1,15911,.64254737
185828,M,employed,1,13653,0
185829,F,employed,0,8174,.38546869
185830,M,unemployed,1,9085,.071928136
185831,M,employed,1,5777,.25542331
185832,M,employed,1,30434,.45615438
185833,F,student,0,12777,.014372987
185834,M,student,0,4288,.95888197
185835,M,employed,1,11520,.93337584
185836,F,employed,1,6148,.78497338
185837,F,employed,1,18894,.18057461
185838,M,employed,1,10207,0
185839,M,student,0,0,.57938677
185840,F,employed,1,19523,.53401077
185841,M,employed,1,21990,.73763657
185842,M,employed,1,41110,.13021839
185843,F,unemployed,0,0,.71333379
185844,M,employed,1,16506,0
185845,F,employed,1,12923,.66351968
185846,F,employed,1,6791,.69456643
185847,M,retired,1,6184,0
185848,M,employed,1,17729,.80339617
185849,F,employed,1,5387,0
185850,M,employed,0,304068,.26862574
185851,F,employed,0,64542,.30432683
185852,F,student,0,0,.8900668
185853,M,employed,0,7044,.59829426
185854,M,employed,1,11680,0
185855,F,employed,1,16268,.78180397
185856,F,unemployed,1,7745,.93720722
185857,M,retired,0,17957,.22051089
185858,M,student,0,21410,.92398494
185859,M,employed,1,8261,.24657311
185860,M,employed,1,12260,.044880811
185861,F,unemployed,1,14746,.86611438
185862,M,employed,1,20170,.26978686
185863,M,retired,1,13330,0
185864,F,retired,0,14219,0
185865,F,employed,1,6738,.55474102
185866,M,employed,1,9084,.66198081
185867,F,student,0,0,.47147727
185868,M,student,0,0,.91362607
185869,F,employed,1,10598,0
185870,M,employed,0,11101,.54532236
185871,F,unemployed,1,0,.070134588
185872,F,employed,1,10215,.4519313
185873,F,employed,0,18644,.45104846
185874,M,employed,1,8551,.18981054
185875,M,student,0,0,0
185876,F,student,0,0,.74381292
185877,M,employed,1,15181,.77217114
185878,M,unemployed,1,0,.068353027
185879,F,unemployed,1,6009,.71238071
185880,M,employed,1,9369,.81695259
185881,M,unemployed,1,20323,.78496331
185882,M,student,0,0,.23208025
185883,M,student,0,0,.98527378
185884,M,employed,1,12727,.23915388
185885,M,employed,1,58883,0
185886,M,employed,0,15396,.17060332
185887,F,retired,0,9428,.15168518
185888,M,employed,1,9118,.55331755
185889,F,employed,0,19834,0
185890,M,unemployed,1,42784,.2949084
185891,M,employed,1,13336,.18560244
185892,M,student,0,9347,0
185893,M,employed,1,9586,.68439823
185894,M,unemployed,0,6752,.77318984
185895,F,employed,0,6696,.67479855
185896,M,student,0,0,.93696892
185897,M,employed,1,150052,.90939331
185898,F,employed,0,5517,.45785552
185899,M,student,1,0,.84198576
185900,M,student,0,0,.73037654
185901,M,employed,0,18149,.99007058
185902,F,employed,1,15997,.86280513
185903,F,employed,1,56706,.81158751
185904,F,employed,1,16225,0
185905,F,unemployed,0,0,0
185906,M,employed,0,7921,0
185907,M,employed,0,17759,.54003614
185908,M,employed,1,24155,0
185909,F,unemployed,0,0,0
185910,M,employed,1,13546,.31374383
185911,F,employed,1,16789,.56425089
185912,M,employed,0,5380,.31987163
185913,M,employed,1,7692,.60435277
185914,M,retired,0,9729,.39543515
185915,F,employed,1,18979,.16073626
185916,F,employed,0,8289,.29586858
185917,M,employed,0,47921,.50095862
185918,M,employed,0,19171,.66802597
185919,M,employed,1,19535,.52027673
185920,F,student,1,0,.99787903
185921,M,employed,1,10453,.61066085
185922,M,unemployed,1,0,.48747316
185923,M,employed,1,119377,.26856419
185924,M,employed,1,8595,.6345709
185925,M,student,0,103296,.95793909
185926,M,employed,1,11411,.76898402
185927,M,student,0,0,.86208135
185928,M,employed,0,13772,.78616905
185929,F,employed,1,37379,.71946031
185930,F,retired,1,7202,0
185931,M,student,0,14213,.97120285
185932,M,employed,1,13358,.73446018
185933,M,employed,1,6473,.52006233
185934,F,employed,1,6499,.54006684
185935,M,unemployed,1,7014,.36105439
185936,F,employed,1,10063,.3651447
185937,M,student,0,18476,.83028579
185938,F,student,0,4417,.95390713
185939,M,employed,1,13827,.52840841
185940,M,employed,1,9941,.9855451
185941,F,employed,1,26887,.089673504
185942,F,employed,0,5859,.7861945
185943,M,employed,0,58357,.50232202
185944,M,employed,1,5051,.14946142
185945,F,student,1,5905,.84380054
185946,F,employed,0,11829,.82536483
185947,F,employed,1,5504,.8863827
185948,M,employed,1,26752,.70613295
185949,F,employed,1,47868,.72750974
185950,M,employed,1,195511,.65972143
185951,M,student,0,0,.14388356
185952,M,employed,1,12499,.61961657
185953,F,employed,0,7117,0
185954,M,employed,1,6762,.78842187
185955,M,employed,1,8483,.53190112
185956,F,employed,0,9285,.69462723
185957,F,employed,1,12264,.049237225
185958,F,employed,1,4726,.39363578
185959,F,employed,1,7016,.9341709
185960,M,employed,1,20352,.080059469
185961,M,student,0,0,.81414914
185962,F,employed,1,5829,.77491009
185963,M,employed,1,32897,.79637837
185964,M,employed,1,6537,.047763478
185965,F,employed,1,9205,.61623776
185966,F,employed,1,156202,.81512827
185967,M,student,0,0,.41387305
185968,M,employed,1,25858,.57541674
185969,M,student,0,0,.77010226
185970,F,student,0,0,0
185971,M,employed,0,30141,0
185972,M,unemployed,0,8038,.12914421
185973,M,employed,1,30866,.24257757
185974,F,employed,1,24107,.3828356
185975,F,unemployed,0,0,.038367901
185976,M,employed,0,172967,.87102234
185977,M,student,0,0,.96513307
185978,M,student,0,0,.79077613
185979,F,employed,0,7112,.61181128
185980,F,employed,1,4458,.34099963
185981,F,employed,0,21504,.3364149
185982,M,employed,1,7483,.43447259
185983,M,employed,0,15018,.80260539
185984,F,employed,1,5058,0
185985,M,student,0,0,.78264129
185986,F,employed,1,20516,.018995108
185987,M,unemployed,1,0,.50693256
185988,F,unemployed,0,0,.68962598
185989,F,student,0,0,.89164436
185990,M,student,0,4598,.83731687
185991,F,employed,1,6270,.2264678
185992,F,student,0,0,.75226271
185993,M,employed,1,11309,.52071774
185994,F,employed,1,16767,.52773494
185995,F,employed,0,6328,.23029545
185996,M,employed,1,98115,.98886675
185997,M,student,0,0,.93632174
185998,M,retired,0,23372,0
185999,M,employed,1,24039,0
186000,M,employed,1,13885,.76130062
186001,M,employed,1,9033,.9782595
186002,M,employed,1,22651,.0075882887
186003,M,employed,1,10307,.75083679
186004,M,student,0,0,.84250855
186005,F,employed,1,5264,.36111042
186006,F,unemployed,1,30244,.74184275
186007,F,employed,1,4907,.54192251
186008,M,employed,1,53190,.66996056
186009,M,employed,0,8890,.27122372
186010,M,employed,1,6715,.90434486
186011,F,employed,0,9219,.68131417
186012,M,retired,1,1669,.26355299
186013,M,employed,1,19665,.87950516
186014,F,unemployed,1,18341,.56763583
186015,F,employed,0,12975,0
186016,M,employed,1,6712,0
186017,M,employed,1,12428,.34789085
186018,M,employed,1,5119,.43470687
186019,F,student,0,0,.89723974
186020,M,employed,1,5528,.91113448
186021,F,employed,0,10460,0
186022,F,employed,0,10235,.71300215
186023,M,employed,1,6828,.8413648
186024,F,employed,1,8492,.14546639
186025,M,student,0,6845,.96007639
186026,M,employed,0,106692,.73756307
186027,M,retired,1,5499,0
186028,F,employed,1,8256,0
186029,M,employed,1,9427,.63843352
186030,F,student,0,24251,.97861934
186031,M,employed,1,58062,.93779117
186032,F,employed,1,8044,.51062202
186033,M,employed,1,41554,0
186034,F,unemployed,1,13989,0
186035,F,employed,1,7148,.81702358
186036,M,student,0,0,.72595286
186037,F,unemployed,0,8865,.32364842
186038,F,student,0,0,.93542492
186039,F,retired,0,5482,0
186040,M,student,0,31621,.41821232
186041,M,student,0,0,.91411155
186042,M,employed,1,17276,0
186043,M,employed,1,22223,.37331668
186044,M,student,0,3509,.85895604
186045,M,employed,1,14198,0
186046,F,employed,1,33365,.40448213
186047,M,employed,0,23427,.6495977
186048,F,retired,0,3969,.36021978
186049,F,student,0,3714,.8424232
186050,M,retired,0,9913,.29119712
186051,F,employed,1,54713,.76490629
186052,M,retired,1,18015,.34003747
186053,F,employed,1,167985,.70185393
186054,M,employed,1,8246,.79869562
186055,M,employed,1,20922,.481114
