sex,employment,married,income,signal1,signal2,signal3,default,PD1,PD2,PD3
M,student,0,0,0.073787682,0.87020612,0.092509873,1,0.30400383,0.13930199,0.28190586
M,unemployed,1,6915,0.34214476,0.22127454,0.33353898,0,0.16152716,0.17357698,0.17348316
M,employed,1,24693,0.6564641,0.71445626,0.7120564,0,0.017970754,0.015047837,0.018735684
F,employed,0,21747,0.43403724,0.14595522,0.0,0,0.03485924,0.044380777,0.035947595
M,employed,1,24846,0.90769792,0.075792395,0.55299491,0,0.019707205,0.039672118,0.023385124
M,employed,0,9366,0.49831808,0.51136708,0.0,0,0.1146751,0.10522639,0.1209844
M,unemployed,1,0,0.19477332,0.5438112,0.61530739,0,0.35198972,0.25159296,0.22209
F,unemployed,1,0,0.10328292,0.71131194,0.64384776,0,0.3875546,0.18907867,0.21976864
M,employed,1,11282,0.045771547,0.0,0.64557874,0,0.13836233,0.087579995,0.05513679
M,employed,1,20016,0.56598759,0.93520617,0.0,0,0.029953776,0.020827865,0.037395366
M,employed,0,10578,0.0,0.32070264,0.0,0,0.1035382,0.124491654,0.109126724
M,employed,1,52434,0.82761461,0.0,0.20140743,0,0.0036296905,0.0072886916,0.00725888
F,employed,1,14808,0.0,0.24482486,0.34505087,0,0.057959404,0.071688674,0.06496653
F,employed,1,42318,0.72871274,0.0,0.15043776,0,0.009796029,0.016927779,0.021195073
F,unemployed,0,18643,0.48135549,0.0,0.0,0,0.028513413,0.029354155,0.027249087
F,unemployed,1,0,0.0,0.76414233,0.0,1,0.2549786,0.19232891,0.24182822
M,student,0,0,0.88440138,0.89328682,0.0,0,0.12732218,0.13574187,0.19037929
F,employed,1,16321,0.85116398,0.68430912,0.63231039,0,0.03385351,0.030459307,0.033200387
M,student,0,3419,0.7639553,0.0,0.97272789,0,0.13667543,0.14978647,0.10494136
F,student,0,21230,0.4092221,0.85802966,0.84234393,0,0.021060959,0.013459732,0.013733011
F,employed,1,747263,0.61341238,0.15394287,0.5055567,0,0.0012924592,0.00258113,0.0017109896
M,employed,1,32108,0.57584625,0.23665553,0.32999539,0,0.020911569,0.03691733,0.03298448
M,employed,1,38731,0.15485199,0.65349609,0.64330208,0,0.028121041,0.0102058165,0.016793353
M,employed,1,5837,0.0,0.44929522,0.62402248,0,0.16959995,0.18644325,0.12091948
F,unemployed,1,17184,0.63844174,0.49452189,0.4889923,0,0.026363725,0.0351997,0.032757983
F,employed,1,7100,0.31303275,0.51889378,0.53469986,0,0.15973254,0.13450687,0.12664002
F,employed,1,29383,0.72163337,0.50604767,0.639193,0,0.017688503,0.025614023,0.019049482
F,employed,1,34773,0.0,0.0,0.1642338,0,0.02251174,0.022354003,0.029118266
M,employed,0,11322,0.61459553,0.086331032,0.0,0,0.0702237,0.15161192,0.09568343
M,employed,1,73400,0.9970488,0.82098413,0.81511021,0,0.0012467288,0.0009912173,0.0017751651
M,employed,1,7425,0.58975452,0.70352483,0.71642399,0,0.105505824,0.09393512,0.096068166
F,unemployed,1,0,0.70446807,0.2980223,0.0,0,0.18904229,0.28686315,0.24182822
M,student,0,0,0.91650981,0.62085915,0.97127438,1,0.13111138,0.18128224,0.11720774
M,unemployed,0,0,0.69381922,0.67357916,0.0,0,0.19128515,0.21772093,0.24368985
F,employed,1,4737,0.552948,0.0,0.69479579,0,0.14951791,0.15909384,0.12043027
M,employed,1,9111,0.4024654,0.5678224,0.0,0,0.11791668,0.08637178,0.11141142
M,employed,1,18497,0.0,0.0,0.53487915,0,0.043703843,0.042865213,0.038162135
M,retired,1,8959,0.023457725,0.0,0.37137586,0,0.09309846,0.06483379,0.046988945
M,employed,1,5664,0.071294338,0.0,0.5288083,0,0.26793182,0.163542,0.14520036
F,student,0,0,0.75572497,0.91232508,0.55470729,0,0.16407324,0.13272226,0.18844458
F,employed,1,134949,0.6649043,0.56852072,0.0,0,0.0012373804,0.0010972656,0.001800147
M,employed,0,7871,0.0,0.0,0.224277,0,0.13478239,0.13514236,0.1645252
M,employed,1,10486,0.24660824,0.0,0.0,0,0.11591381,0.09508352,0.101343066
F,student,0,6212,0.69384551,0.89503497,0.058623724,0,0.10901274,0.087835915,0.20465302
M,employed,1,11868,0.18157771,0.0,0.67137223,0,0.108123615,0.07889325,0.04863566
F,employed,1,34282,0.36456689,0.54932696,0.62231123,0,0.021459052,0.014922799,0.017470513
F,employed,1,5861,0.57516277,0.59967011,0.11685896,0,0.13716373,0.14975001,0.26489657
M,student,0,0,0.93714237,0.89462942,0.38164529,0,0.10861394,0.12953787,0.20100524
F,retired,1,2568,0.22213665,0.22771616,0.38052711,0,0.13283688,0.12981208,0.09990327
M,unemployed,1,0,0.53576535,0.70012003,0.69665295,0,0.24532808,0.21587129,0.19886537
F,unemployed,0,0,0.089600764,0.69003189,0.0,0,0.40175134,0.22123304,0.24686971
M,retired,0,8114,0.25114197,0.20073728,0.34623525,0,0.071305886,0.076870285,0.053124767
M,employed,1,8158,0.23088057,0.96198815,0.16756719,0,0.14129803,0.07129758,0.17966613
M,employed,1,21491,0.0,0.62018633,0.32237041,0,0.032234337,0.02302195,0.037814494
M,employed,1,8090,0.80180764,0.0,0.36046866,1,0.08065592,0.124541685,0.12671801
M,employed,1,12956,0.32157841,0.26391777,0.44010881,0,0.08081814,0.08438688,0.06957629
F,employed,1,33984,0.32701105,0.11286653,0.18454328,0,0.022511525,0.031800058,0.030011503
F,retired,1,3726,0.027501648,0.35430959,0.23264301,0,0.19821967,0.098572806,0.120029554
F,student,0,0,0.8382687,0.21954802,0.50873208,0,0.12360292,0.23721826,0.18603508
M,student,0,9466,0.16783109,0.80717182,0.19901676,0,0.07084055,0.034898195,0.062094536
M,employed,1,6387,0.7470966,0.0,0.70175529,0,0.121530995,0.16495468,0.12475628
F,student,0,0,0.7393229,0.078005821,0.89130062,1,0.16005047,0.2997738,0.12587829
M,student,0,0,0.53954244,0.73959267,0.82883513,1,0.18755352,0.17128064,0.1420687
M,unemployed,1,31546,0.0,0.93639803,0.69541919,0,0.018469524,0.008306287,0.015341812
F,unemployed,1,0,0.84315795,0.79900956,0.63662952,0,0.15214036,0.18111219,0.22108316
M,employed,1,11396,0.0,0.18952399,0.0,0,0.0859574,0.1220568,0.088799626
M,employed,1,65027,0.84552246,0.50227493,0.0,0,0.0030692562,0.0041750213,0.004134141
M,unemployed,1,3473,0.66915309,0.88111997,0.18601438,0,0.16180243,0.1551783,0.2984342
M,employed,0,16459,0.60200769,0.0,0.33360404,0,0.041321572,0.054604165,0.064974405
F,employed,0,186479,0.0,0.0,0.64437592,0,0.002695825,0.0029439924,0.0017795142
M,employed,1,8532,0.39576638,0.33874476,0.65397179,0,0.12888218,0.13116756,0.07696407
M,employed,0,36420,0.52999908,0.0,0.019888338,0,0.015547983,0.022363264,0.032449465
M,retired,1,14086,0.20851353,0.0,0.0,0,0.033101175,0.031818014,0.031655997
F,employed,0,24217,0.0,0.0,0.37023777,0,0.026552027,0.026685258,0.024923766
F,employed,1,5844,0.80653673,0.89835811,0.015752882,0,0.12140731,0.113596514,0.27991608
M,unemployed,1,0,0.69729722,0.58626062,0.51512796,0,0.19011582,0.23478873,0.25898468
M,unemployed,1,8108,0.59264821,0.8416999,0.67191416,0,0.07361532,0.0632201,0.06930439
F,student,0,0,0.0,0.93823624,0.79212141,0,0.18315956,0.12020023,0.15916449
M,student,0,2905,0.0,0.0,0.87468308,0,0.1442791,0.14648876,0.1180235
M,employed,1,13481,0.0,0.59434372,0.54942161,0,0.06002526,0.04563789,0.05496807
M,employed,0,12778,0.63285947,0.19197747,0.0,0,0.0649614,0.11480162,0.084869556
F,employed,0,14108,0.50652152,0.68842715,0.076248996,1,0.056627087,0.037110526,0.09231268
F,student,0,0,0.9468652,0.98835224,0.88733852,0,0.124750815,0.10266559,0.12587829
M,employed,1,26113,0.64890593,0.89447653,0.0,0,0.020276893,0.018178314,0.02900283
M,employed,1,36182,0.69408351,0.0,0.66869467,0,0.013030869,0.021723863,0.016206292
M,retired,1,5592,0.2809574,0.29974568,0.0,0,0.097379,0.09801215,0.116792925
M,retired,0,3724,0.0,0.0,0.0,0,0.1363569,0.14607807,0.15220465
F,employed,1,39412,0.0,0.79275268,0.52839887,0,0.01857382,0.008613369,0.015398474
F,employed,1,9638,0.26967376,0.65150118,0.64697748,0,0.119280174,0.075909376,0.07075274
M,employed,1,54309,0.71871144,0.86816251,0.0,0,0.0036053942,0.0028031545,0.0048678704
F,employed,1,80941,0.0,0.88096106,0.85061115,0,0.0027025845,0.0011044014,0.0017232258
M,retired,1,9478,0.25732321,0.0,0.24030611,0,0.06154789,0.064410426,0.060054235
M,student,0,0,0.041597892,0.93691289,0.178094,0,0.31038582,0.11782886,0.26115298
F,employed,1,55212,0.17780232,0.49203643,0.0,0,0.009192382,0.0052534984,0.004779022
F,employed,1,110867,0.20655674,0.0,0.50689334,0,0.0026010356,0.0029751796,0.0019253404
M,employed,1,9618,0.15021835,0.52920961,0.38276756,1,0.16000307,0.099267274,0.11906906
F,student,0,0,0.0,0.9803881,0.9525823,0,0.18315956,0.10266559,0.13551775
F,student,0,0,0.35085964,0.0,0.88432503,0,0.22826646,0.18545634,0.12587829
M,unemployed,1,0,0.0,0.6625067,0.29001004,0,0.25720546,0.22414757,0.3041471
F,retired,1,4904,0.0,0.16249318,0.22975914,0,0.09839774,0.121286735,0.09000348
M,employed,1,10158,0.82115316,0.85060525,0.11290162,0,0.074609324,0.06450864,0.1731759
F,employed,0,14803,0.33719078,0.5518741,0.20276761,1,0.07110662,0.054319188,0.08383223
M,employed,1,31415,0.57019556,0.60915589,0.58993363,0,0.019832743,0.016361909,0.021747552
M,retired,1,11700,0.30912834,0.0,0.0,0,0.036258936,0.046295628,0.04526079
M,employed,1,8360,0.7128101,0.62271172,0.61572951,0,0.07523251,0.086994246,0.07902012
F,employed,1,72909,0.0,0.0,0.13176709,0,0.0027025845,0.0029751796,0.002724871
M,unemployed,1,0,0.5798263,0.56786448,0.0,0,0.21965204,0.23741245,0.2459389
M,unemployed,1,0,0.52480036,0.090752281,0.10029972,0,0.24793702,0.38017538,0.374462
M,student,1,0,0.80863976,0.85575771,0.35334909,0,0.1634594,0.13632695,0.20323768
F,retired,1,2747,0.20964143,0.15365699,0.013249415,1,0.13845304,0.15923022,0.20868666
F,retired,1,11827,0.31023341,0.0,0.31470126,0,0.03316957,0.04313899,0.032581214
M,employed,0,6820,0.71693051,0.26518783,0.67053843,0,0.12758178,0.20551066,0.1228597
M,employed,1,27302,0.096337803,0.56260741,0.61437404,0,0.056588892,0.02315258,0.023820765
M,employed,1,5604,0.064595632,0.0,0.0,0,0.26793182,0.163542,0.18003358
F,employed,1,11174,0.59733546,0.5871861,0.71882606,0,0.06475765,0.065226644,0.058385726
M,employed,1,25246,0.53553987,0.76979363,0.0,0,0.019903962,0.01612243,0.02740176
F,unemployed,1,10896,0.71076828,0.37008113,0.59746671,0,0.043943614,0.08347743,0.05665361
M,student,0,0,0.93055558,0.96042132,0.93864232,0,0.110668994,0.11110612,0.12889557
F,retired,1,5634,0.22973952,0.23205046,0.0,0,0.102632694,0.100255415,0.10943227
M,unemployed,1,0,0.0,0.36575451,0.0,0,0.25720546,0.28748006,0.2459389
F,retired,1,7241,0.0,0.36008674,0.21530089,0,0.07227562,0.05456276,0.074540086
M,employed,0,276354,0.63219148,0.0,0.79262257,0,0.0013595393,0.0027268778,0.0017229664
M,employed,1,7140,0.0,0.50396252,0.15825391,0,0.14592512,0.13810149,0.21570797
M,student,0,9822,0.58801186,0.87928432,0.72349346,0,0.037753366,0.03459578,0.037522852
M,employed,1,17764,0.44461668,0.60599869,0.0,0,0.058324978,0.03817551,0.05560817
M,student,0,0,0.94391185,0.59061426,0.96706933,0,0.1155665,0.19671798,0.118658446
F,employed,0,64004,0.050525781,0.0,0.0,0,0.009369123,0.007168406,0.0043257517
F,employed,0,15955,0.75591087,0.0,0.0,0,0.043778986,0.06038828,0.06596767
M,retired,1,15229,0.38128892,0.27873546,0.0,0,0.026421912,0.030231206,0.033299476
M,employed,1,7182,0.0,0.5802989,0.53130841,0,0.1401574,0.11513413,0.12546809
F,employed,1,10355,0.44028139,0.42773542,0.50315887,0,0.10451566,0.1096138,0.098007835
F,employed,1,9933,0.48356047,0.53725255,0.0,0,0.10339346,0.09255923,0.10704131
F,employed,1,17436,0.5667538,0.62084764,0.56003803,0,0.04377291,0.03517893,0.043498706
F,employed,0,5375,0.92203951,0.37859827,0.23176295,1,0.11313855,0.2071695,0.21091558
M,student,0,0,0.86000127,0.75476861,0.055003345,0,0.12708257,0.17128064,0.29408136
M,retired,1,11232,0.0,0.27125621,0.0,0,0.04667381,0.044301357,0.05083816
F,student,0,0,0.85170889,0.0,0.73287314,0,0.12888789,0.18545634,0.16914205
M,employed,1,12998,0.35030422,0.62693429,0.5342145,0,0.076238245,0.045897022,0.06354107
M,employed,1,11275,0.57185584,0.90999395,0.0,0,0.073149815,0.052181337,0.088799626
F,student,0,0,0.79643077,0.91771221,0.53013283,0,0.16005938,0.13272226,0.1864122
M,student,1,0,0.93645453,0.69450444,0.6783067,0,0.11671303,0.1873258,0.16770512
M,student,0,0,0.9483366,0.77159828,0.097641677,0,0.1155665,0.15230328,0.28190586
M,employed,0,20876,0.0,0.64901334,0.0,1,0.034221016,0.022968112,0.036697134
M,employed,0,14061,0.24607609,0.59317964,0.015207725,0,0.070693284,0.04583909,0.09909071
F,retired,0,9016,0.0,0.0,0.0,0,0.057195365,0.06188341,0.0636481
F,employed,1,4103,0.57779419,0.64213854,0.73810899,0,0.158399,0.14880306,0.14302394
M,employed,1,15071,0.62354594,0.4064742,0.87936068,0,0.04595113,0.06857199,0.033645988
F,student,0,0,0.0,0.43247101,0.25017616,0,0.18315956,0.2247842,0.2272134
M,retired,0,7987,0.22617431,0.22024517,0.1477506,0,0.07341906,0.0671627,0.09301966
M,retired,1,7265,0.0,0.27228102,0.34820879,0,0.079212025,0.07615733,0.06254595
M,employed,1,23960,0.81401366,0.0,0.0,0,0.018082382,0.024868546,0.025587913
F,employed,1,8927,0.0,0.25854003,0.94790304,0,0.10700442,0.12714997,0.05634979
M,retired,1,3414,0.24457538,0.0,0.14842558,0,0.14574,0.14949097,0.18699016
M,employed,0,7403,0.20937681,0.50429791,0.64240366,0,0.18078667,0.14155924,0.09766296
F,unemployed,1,44464,0.0,0.20560655,0.17060034,0,0.011311663,0.012934017,0.013363444
M,employed,1,20408,0.52021784,0.60147119,0.64743733,0,0.03008683,0.026062839,0.025579853
F,employed,1,38047,0.78157645,0.23023443,0.51955342,0,0.012116442,0.024499124,0.017242292
F,retired,1,2685,0.0,0.014618048,0.22152781,1,0.12896097,0.19909821,0.11772385
F,employed,1,10356,0.80882353,0.0,0.54052955,0,0.06307567,0.09267685,0.091931954
F,employed,1,7823,0.73639619,0.8621155,0.42711225,1,0.07929855,0.08413713,0.12908378
F,student,0,0,0.81167567,0.95327038,0.90728307,0,0.15949894,0.11225016,0.12728262
F,employed,0,6888,0.42090166,0.60156804,0.0,1,0.16818613,0.14258146,0.17114368
F,student,1,6276,0.87583029,0.9016127,0.94236183,0,0.08056783,0.08636388,0.08788043
M,unemployed,1,0,0.86554211,0.51592582,0.0,0,0.15718268,0.2611567,0.2459389
F,student,0,0,0.86120182,0.54209799,0.28637818,0,0.12888789,0.20825721,0.22499053
M,employed,0,8517,0.64731723,0.53670084,0.57200885,0,0.089246355,0.12030626,0.09992867
F,employed,0,8816,0.54233414,0.49123573,0.25641409,0,0.11509664,0.123892345,0.14753047
M,unemployed,1,0,0.6388644,0.54827911,0.63015622,0,0.2126361,0.24679978,0.2213539
F,student,0,0,0.77870393,0.73519814,0.43860811,0,0.16005938,0.1745148,0.20112495
F,student,1,8506,0.72594351,0.95830399,0.036525197,0,0.037734844,0.033997364,0.09490087
F,employed,0,38213,0.66646039,0.72465372,0.0,0,0.013720106,0.010829874,0.01927312
F,retired,1,5707,0.0,0.36317044,0.22858834,0,0.098127,0.07467936,0.090415746
M,employed,1,17717,0.87008566,0.58597499,0.75770652,0,0.037131116,0.039696295,0.034158852
M,employed,0,17722,0.58947283,0.67760664,0.89224541,0,0.042577595,0.03399716,0.03204684
M,unemployed,1,0,0.1384199,0.22030203,0.025754865,0,0.37025824,0.30286443,0.40624425
M,employed,1,17525,0.8966006,0.2358954,0.83139843,0,0.038196035,0.066490315,0.031970054
F,retired,1,3060,0.28551239,0.0,0.1787149,0,0.113903545,0.13687532,0.1632578
F,employed,1,5188,0.70788908,0.63653177,0.75517982,0,0.124481484,0.12566166,0.12688297
F,student,0,0,0.82288539,0.34840065,0.0,1,0.16007422,0.22697863,0.1920391
M,employed,1,12359,0.72596318,0.55806738,0.39592269,0,0.05220502,0.060959745,0.085491925
M,employed,0,23676,0.0,0.86455631,0.52290612,0,0.025189254,0.017212905,0.02167359
F,employed,1,9860,0.91643792,0.60891503,0.1939054,0,0.067710556,0.084280334,0.14407265
F,employed,1,20079,0.22089823,0.0,0.65026158,0,0.040899795,0.034252495,0.025490077
F,retired,0,10743,0.24299076,0.0,0.0,0,0.048469033,0.047956962,0.049991194
M,employed,1,8766,0.0,0.70388752,0.40964407,0,0.11582945,0.07586376,0.12466226
M,employed,1,10219,0.49104038,0.10356148,0.12443151,0,0.099498406,0.14377475,0.15370597
M,employed,1,42318,0.14295699,0.57291973,0.73995131,0,0.026212478,0.009396198,0.012911512
M,retired,1,5894,0.0,0.1278629,0.0,0,0.107509084,0.13446794,0.117957674
F,employed,1,7758,0.90474892,0.34717828,0.7488271,0,0.07955734,0.14010735,0.08302088
M,employed,1,8031,0.0,0.0,0.77310216,0,0.12527733,0.124541685,0.08213393
F,employed,1,10672,0.95978558,0.39933625,0.84618312,0,0.052983087,0.107223116,0.055710178
M,employed,1,12412,0.58267033,0.62200797,0.0,0,0.058544107,0.051550843,0.08025403
F,employed,1,50847,0.64536333,0.99331856,0.55351597,0,0.0037227818,0.0050286767,0.0056104274
M,employed,0,40686,0.9147929,0.58410686,0.0,0,0.010827209,0.009478221,0.015020983
M,employed,1,46745,0.50155044,0.74831808,0.44900438,0,0.010296529,0.0057852166,0.011710899
M,employed,1,10946,0.12273191,0.23336674,0.74061984,0,0.1348583,0.112925105,0.057389937
M,student,0,0,0.037739776,0.081807204,0.033124372,1,0.31038582,0.29807097,0.31109232
M,student,0,0,0.80746448,0.98057097,0.34762084,0,0.1579595,0.100563124,0.20075648
M,employed,1,11377,0.52162826,0.0,0.75502175,0,0.079734735,0.087579995,0.056630537
F,employed,1,7404,0.0,0.71082288,0.97001082,0,0.13058844,0.093293965,0.071232356
M,student,0,0,0.83646107,0.42925373,0.95157617,1,0.12186126,0.22200614,0.1327419
M,employed,1,9031,0.0,0.0,0.1362849,1,0.10968747,0.110342875,0.16441591
F,employed,0,64098,0.55777186,0.072841518,0.7550751,0,0.0033601744,0.011495301,0.004401467
M,employed,0,33125,0.35310638,0.60113698,0.59847349,0,0.0284745,0.018357668,0.023223085
M,employed,1,6947,0.98877335,0.0,0.4892495,0,0.08343915,0.14923672,0.14368622
F,student,0,3661,0.0,0.74326843,0.52417767,0,0.1476886,0.14684798,0.1428733
M,student,0,0,0.90665931,0.40693253,0.87515509,0,0.13982186,0.22200614,0.14028762
M,student,0,0,0.83347273,0.9184913,0.22329468,0,0.13386637,0.1301405,0.22403297
F,employed,1,9079,0.86256695,0.0,0.81462574,0,0.06356551,0.104225345,0.061414473
F,retired,1,3850,0.38287756,0.22063479,0.019185463,0,0.10279862,0.13352491,0.21465567
F,employed,1,13401,0.5046593,0.53685379,0.51672709,1,0.060507018,0.05676139,0.05497247
M,unemployed,1,0,0.0,0.56559575,0.60191923,1,0.25720546,0.23741245,0.22742821
F,retired,0,5580,0.11093079,0.0,0.0,0,0.15182121,0.10745812,0.11724178
F,student,0,0,0.8535071,0.0,0.84832257,0,0.12888789,0.18545634,0.14132588
M,unemployed,1,0,0.81193268,0.62392157,0.79118401,0,0.18990876,0.21646649,0.18656169
M,student,0,0,0.87907052,0.29681703,0.83697426,1,0.13314714,0.23417784,0.1420687
M,employed,1,7264,0.39370018,0.0,0.59686917,0,0.15006343,0.13696381,0.10773856
M,employed,0,8172,0.29833052,0.73963386,0.7021299,0,0.15351894,0.10049788,0.08354582
M,employed,1,32461,0.99113423,0.70632201,0.0,0,0.017358422,0.014306793,0.024897605
F,employed,1,7525,0.33296108,0.59835726,0.43736908,0,0.15542702,0.10903756,0.13520417
F,unemployed,1,11637,0.58997011,0.0,0.0,0,0.04316986,0.062118564,0.05848184
F,employed,1,7924,0.0,0.0,0.50017029,0,0.12197879,0.121718146,0.122637026
F,employed,1,16848,0.44267508,0.084745914,0.0,0,0.052877843,0.07997599,0.053145777
M,employed,0,44525,0.92437625,0.39700985,0.21904983,0,0.008197759,0.017220344,0.017838225
M,retired,0,9345,0.020794481,0.12852362,0.0028011247,1,0.08899934,0.07737989,0.06392502
F,employed,1,7515,0.18541741,0.82873434,0.83682317,0,0.19039367,0.090015955,0.086274974
F,employed,0,43395,0.72634542,0.11487919,0.52775347,0,0.010810088,0.026634173,0.015332761
F,employed,0,7739,0.77371931,0.29324073,0.35126206,0,0.08971301,0.16641812,0.14153616
M,student,0,0,0.98157144,0.44032091,0.94855863,0,0.115932494,0.21912165,0.12889557
F,unemployed,1,0,0.77892202,0.0,0.0,0,0.18752062,0.24950142,0.24182822
F,employed,1,11155,0.6835717,0.54324037,0.46441326,0,0.058755986,0.07856461,0.091277234
M,employed,1,26468,0.7185089,0.77375358,0.74506676,0,0.019114772,0.01702391,0.02067726
F,employed,1,32690,0.71938419,0.78935885,0.043566443,0,0.01761239,0.014166278,0.037701607
M,employed,0,8769,0.67109275,0.82997847,0.53442818,0,0.08303026,0.08000321,0.11785013
M,employed,0,7672,0.78350651,0.6752519,0.0,0,0.09536409,0.10458331,0.15575205
M,student,0,7768,0.12862998,0.32699805,0.9739092,0,0.12702179,0.08889666,0.043652475
M,employed,0,14372,0.60332698,0.73199672,0.79246241,0,0.04867963,0.040293407,0.040195215
F,retired,1,12697,0.0,0.26714307,0.051145919,0,0.036265224,0.038254146,0.05702501
M,employed,1,9895,0.0,0.0,0.76421708,0,0.108893126,0.1091637,0.075672545
M,unemployed,0,0,0.15683483,0.8465327,0.50561726,1,0.36514628,0.15927842,0.2562357
M,retired,1,22881,0.25226277,0.0,0.0,0,0.019379355,0.01920195,0.019804588
F,retired,1,12814,0.22780271,0.27910823,0.23450716,0,0.038889214,0.0372724,0.03763239
F,student,0,22800,0.84077245,0.82411867,0.39564157,0,0.014345254,0.013304776,0.019351931
F,employed,1,15188,0.0,0.71762866,0.0,0,0.057959404,0.03458813,0.05979495
M,employed,0,62524,0.84674335,0.065525852,0.17400029,0,0.003647468,0.0140781,0.0071744937
M,student,0,0,0.60518408,0.98853147,0.74955142,0,0.17763668,0.100563124,0.16835204
F,employed,1,9306,0.0,0.66781461,0.47781765,1,0.10309418,0.07261034,0.108411625
M,employed,1,7960,0.0,0.2240207,0.0,0,0.1297677,0.1591032,0.13668455
F,employed,0,6724,0.92143697,0.45036566,0.8471747,0,0.10465882,0.19392343,0.11341445
F,student,0,0,0.21374364,0.72893316,0.025630957,1,0.23816533,0.16429487,0.315693
