id,own,competing2,competing3,borrowertype,accepted,default,profit
74489,.037209459,.050000001,.0054960838,2,0,0,
74490,.053760659,.082500003,.1228006,3,1,0,537.60657
74491,.1012523,.048250943,.08231739,3,0,0,
74492,.046683889,.03238428,.032117337,1,1,0,466.8389
74493,.03815848,.02665052,.095599495,1,1,0,381.58481
74494,.35478398,,.13544564,2,0,0,
74495,.23633321,.1615942,,2,0,0,
74496,.051107395,.082500003,.026769605,1,0,0,
74497,.32396197,.30000001,,3,0,1,
74498,.11208387,.096413001,.057887595,1,0,1,
74499,.018789236,.029999999,.0074366448,1,1,0,187.89235
74500,.057044815,.079999998,.11267404,3,1,0,570.44818
74501,.12122206,.22750001,.13235737,3,0,1,
74502,.16519383,.26750001,,2,1,1,-10000
74503,.090297945,.099157751,.086462229,3,0,0,
74504,.017870991,.025,.096674748,3,1,0,178.7099
74505,.12510794,.1275,.070043102,2,0,0,
74506,.15936588,.1925,.074521668,3,0,0,
74507,.16654234,.20100303,.12484508,3,0,0,
74508,.15359059,.21250001,.4002538,3,1,0,1535.9059
74509,.13155942,.094999999,.11542597,1,0,0,
74510,.28711468,,.29693905,3,0,0,
74511,.1000277,.19,,2,1,0,1000.277
74512,.17072029,.15419155,.11762505,1,0,0,
74513,.18512005,.1927477,.10908772,3,0,0,
74514,.14235334,.11034852,.093770638,1,0,0,
74515,.20109144,.17749999,.11138852,3,0,0,
74516,.093450017,.10347498,.057565182,3,0,1,
74517,.016124031,.0275,.0062797619,2,0,0,
74518,.16832396,.30000001,,2,1,0,1683.2396
74519,.11834504,.15472497,.11385119,2,0,0,
74520,.16968784,,.48108041,2,1,1,-10000
74521,.034204382,.031876612,.096206844,1,1,0,342.04382
74522,.1295545,.14749999,.11792022,1,1,1,-10000
74523,.067558251,.055837866,.15954395,3,0,0,
74524,.14955775,.16932005,.14568423,1,1,0,1495.5775
74525,.30270255,.2175,.1690228,1,0,0,
74526,.027529519,.07,.092108779,3,1,0,275.2952
74527,.044748396,.04777918,.098181956,3,1,0,447.48395
74528,.096491404,.090662323,.13726638,2,0,0,
74529,.23030753,.29249999,,3,1,0,2303.0754
74530,.036941279,.1375,.01347577,1,0,0,
74531,.20252328,.16209316,.16959687,3,0,0,
74532,.048629556,.087499999,.10080593,1,1,0,486.29556
74533,.21369167,.22907694,.34936842,2,0,1,
74534,.084484696,.1818082,.10893986,2,1,0,844.84698
74535,.30404362,.19499999,.19135651,1,0,1,
74536,.22286761,,.20926157,1,1,1,-10000
74537,.071716189,.11,.11590898,3,1,0,717.16187
74538,.11090024,.16249999,.071018182,3,0,0,
74539,.19784532,,,2,1,0,1978.4532
74540,.09052857,.079999998,.12536316,1,1,0,905.28571
74541,.15485278,.155,.090176135,1,0,0,
74542,.24279366,,,2,1,0,2427.9365
74543,.018230857,.01959,.090745337,1,1,0,182.30858
74544,.076709807,.18347047,.066673189,3,0,0,
74545,.1411331,.15883766,.084578626,1,0,0,
74546,.15377222,.17337205,.13949706,3,0,0,
74547,.016274186,.01959,.0027532335,3,0,0,
74548,.056072496,.075000003,.028239021,1,0,0,
74549,.3572433,,.3971003,2,1,0,3572.4331
74550,.027188221,.067500003,.012349845,1,1,0,271.8822
74551,.20259134,.18250662,.14565462,2,0,0,
74552,.24810991,,.37667599,2,1,0,2481.0991
74553,.038616531,.030413151,.093452387,1,1,0,386.16531
74554,.16201396,.1925,,3,1,0,1620.1396
74555,.3572433,,,1,1,0,3572.4331
74556,.2975885,,,1,1,0,2975.885
74557,.016190425,.01959,.09023387,1,1,0,161.90425
74558,.30829993,.19750001,,1,0,0,
74559,.080700055,.1075,.13619593,2,1,0,807.00055
74560,.17179677,.26750001,,2,1,1,-10000
74561,.12528224,.1925,,3,1,0,1252.8224
74562,.17754988,,,2,1,0,1775.4988
74563,.3572433,,,1,1,0,3572.4331
74564,.15577161,.1375,.17497686,3,0,0,
74565,.03412931,.057500001,.03479388,3,0,0,
74566,.035723321,.079999998,.10487127,1,1,0,357.23322
74567,.11946728,.096527919,.1022284,1,0,1,
74568,.20449495,,,1,1,0,2044.9496
74569,.38422728,,,2,1,0,3842.2727
74570,.0163444,.01959,.0026264864,1,1,0,163.444
74571,.06126586,.032713924,.11099198,1,0,0,
74572,.047879037,.050659701,.10632204,2,0,0,
74573,.1882375,.2075,.10571512,3,0,0,
74574,.15649097,.1025,.11813615,2,0,1,
74575,.11303582,.16,.10702004,2,0,0,
74576,.21281996,.22489929,.20947638,1,1,0,2128.1997
74577,.05487198,.022208806,.024466451,2,0,0,
74578,.25921658,.215,.15974879,1,0,0,
74579,.15753177,.205,.16179788,2,1,0,1575.3176
74580,.13944073,.13500001,,2,0,0,
74581,.15936588,.097499996,.12760183,2,0,0,
74582,.36487946,,.19310839,3,0,0,
74583,.058960352,.051790979,.11442135,2,0,0,
74584,.033735596,.067500003,.095147647,3,1,0,337.35596
74585,.074766047,.072499998,.041136164,3,0,0,
74586,.032448087,.0425,.014266524,2,0,0,
74587,.20556036,.30000001,,2,1,0,2055.6035
74588,.13137764,.17749999,,3,1,0,1313.7764
74589,.017581603,.01959,.091877691,3,1,0,175.81602
74590,.25611165,,.14502761,1,0,0,
74591,.054776978,.04986608,.067412727,2,0,0,
74592,.024105819,.01959,.016667103,2,0,0,
74593,.042131282,.094999999,.10031673,2,1,0,421.31284
74594,.2098572,.175,.14085163,1,0,0,
74595,.064776815,.090000004,.077805057,3,0,0,
74596,.10895038,.19607082,,2,1,0,1089.5038
74597,.15717317,.19973908,,1,1,0,1571.7317
74598,.037127495,.01959,.098814338,1,1,0,371.27496
74599,.04860289,.025506236,.024439113,3,0,0,
74600,.29690549,,,1,1,0,2969.0549
74601,.026186451,.01959,.09359736,2,0,0,
74602,.3572433,.255,.30442372,3,0,1,
74603,.033138484,.045000002,.024809159,1,1,0,331.38483
74604,.050694797,.079999998,.10693936,1,1,0,506.94797
74605,.44851008,.20999999,.14806867,2,0,0,
74606,.018865336,.01959,.0038836044,1,1,0,188.65335
74607,.34767255,,.30441812,2,0,0,
74608,.37571186,,.26932672,3,0,0,
74609,.032688238,.055,.0089292508,3,0,0,
74610,.017887997,.0275,.0024671115,1,1,0,178.87996
74611,.057242405,.1275,.041816685,2,0,0,
74612,.095668361,.15000001,.22563767,3,1,0,956.68359
74613,.045005571,.1,.10439706,1,1,0,450.05573
74614,.053762671,.07,.041749075,3,0,1,
74615,.084887251,.12,.19165604,2,1,0,848.8725
74616,.025117673,.035,.091478497,2,0,0,
74617,.16340278,,,1,1,0,1634.0278
74618,.049694534,.077500001,.10037673,2,1,0,496.94534
74619,.23306286,.30000001,,1,1,1,-10000
74620,.17963004,.12,.12691565,1,0,0,
74621,.11115525,.15943804,,3,1,0,1111.5525
74622,.1719099,.11645798,.16386281,2,0,0,
74623,.14082745,.15621176,.15424481,1,1,0,1408.2744
74624,.08588998,.050000001,.031087359,3,0,0,
74625,.039017271,.020041745,.10207638,3,0,0,
74626,.066450916,.097499996,.078669094,3,0,0,
74627,.094698653,.13249999,.18178928,1,1,0,946.98651
74628,.031474072,.019609278,.013259602,2,0,0,
74629,.034832902,.039999999,.016559253,2,0,0,
74630,.30259734,,,1,1,0,3025.9734
74631,.15403636,.17144479,.14026695,1,1,0,1540.3635
74632,.049673744,.105,.024108622,3,0,0,
74633,.1897731,.20470451,.14561279,2,0,0,
74634,.23922931,.1875,.28686523,1,0,0,
74635,.23922931,.2225,.28321436,3,0,1,
74636,.26996624,.1725,.092594549,3,0,0,
74637,.017581603,.032499999,.091434605,3,1,0,175.81602
74638,.053193398,.045000002,.022355508,2,0,0,
74639,.020174988,.067500003,.094642036,3,1,0,201.74988
74640,.27192244,.18142748,,2,0,0,
74641,.16812159,.1375,,1,0,0,
74642,.13933651,.18964691,.10847721,3,0,0,
74643,.021617938,.01959,.0063252919,1,1,0,216.17938
74644,.21584494,.22358689,.17552157,1,0,0,
74645,.19068289,.058402963,.06238775,3,0,0,
74646,.082427934,.044147566,.076199077,2,0,1,
74647,.21413262,.1725,,3,0,0,
74648,.040079638,.035312764,.10510012,3,0,0,
74649,.020281192,.01959,.091084637,2,0,0,
74650,.093759604,.115,.050815478,2,0,0,
74651,.23922931,.175,,3,0,0,
74652,.13684838,.18000001,,1,1,0,1368.4838
74653,.038622703,.031280179,.014152743,2,0,0,
74654,.163941,.19750001,.15248051,2,0,0,
74655,.021617938,.029999999,.093312807,2,0,0,
74656,.38952783,,,1,1,1,-10000
74657,.12863083,.155,.14300895,2,1,0,1286.3083
74658,.17192684,.20328066,.11579755,3,0,0,
74659,.1356927,.145,.13823994,3,0,1,
74660,.039195731,.029140009,.092830472,1,1,0,391.95731
74661,.11463925,.11,.11490902,2,0,0,
74662,.03787924,.085000001,.098240435,2,1,0,378.79239
74663,.11877013,.072499998,.13156159,1,0,0,
74664,.027871963,.01959,.096015558,1,1,0,278.71964
74665,.054006085,.087651633,.050342713,2,0,0,
74666,.029488862,.01959,.024118626,3,0,0,
74667,.32743075,.099144921,.18237084,3,0,0,
74668,.074629806,.078477003,.10350709,3,1,0,746.29803
74669,.11598295,.185,,2,1,0,1159.8295
74670,.065366983,.105,.054959096,3,0,0,
74671,.069736056,.091523662,.073941201,3,0,0,
74672,.16754769,.17863061,.16688284,1,1,0,1675.4769
74673,.12086913,.1575,.074936539,2,0,0,
74674,.20791124,,.23268545,2,1,0,2079.1123
74675,.055095535,.044582456,.079582468,3,0,0,
74676,.43058255,.11,,3,0,0,
74677,.018832186,.021044275,.0073651802,1,1,0,188.32187
74678,.020508546,.029999999,.09290918,1,1,0,205.08546
74679,.09228196,.1275,.096995503,2,1,0,922.81958
74680,.3612673,,,3,1,1,-10000
74681,.078858376,.105,.10341587,3,1,0,788.58374
74682,.070069738,.079999998,.040111743,3,0,0,
74683,.15695317,.16935013,.28101182,2,0,0,
74684,.096456155,.079999998,.09896031,3,0,0,
74685,.15750235,.28999999,.13271494,3,0,0,
74686,.069594547,.085000001,.10387498,3,1,0,695.9455
74687,.063086607,.049929325,.10679628,3,0,0,
74688,.12699497,.17749999,,1,1,0,1269.9497
74689,.12036942,.30000001,.12727259,2,1,0,1203.6942
74690,.036902551,.037500001,.021034056,2,0,0,
74691,.12160189,.10148581,.12673444,1,0,0,
74692,.075923197,.115,.05122643,1,0,0,
74693,.077592164,.046657532,.13415934,2,0,0,
74694,.13248008,.14256576,,1,1,1,-10000
74695,.097437352,.2075,.1357245,2,1,0,974.37354
74696,.074633129,.1175,.10119604,1,1,0,746.3313
74697,.13933651,.18754277,.1380132,2,0,1,
74698,.019028623,.01959,.092387095,2,0,0,
74699,.11485781,.10900155,.12153506,3,0,0,
74700,.21127705,.2075,,1,1,0,2112.7705
74701,.15344872,.2025,.10786398,1,0,0,
74702,.048150714,.07,.037054513,2,0,0,
74703,.30600768,.19180496,,1,0,0,
74704,.051938601,.085000001,.10076237,1,1,0,519.38599
74705,.10180512,.094762035,.13491349,3,0,0,
74706,.22536752,.1125,,3,0,0,
74707,.033577241,.01959,.097937666,2,0,0,
74708,.15435371,.21735251,.11677412,3,0,0,
74709,.074766047,.077500001,.067033455,2,0,0,
74710,.37094915,.27250001,,3,0,0,
74711,.24974446,,.25723451,3,0,0,
74712,.083466835,.071423724,.087422282,2,0,1,
74713,.016078701,.01959,.0050212974,2,0,0,
74714,.076203331,.099473432,.05277928,3,0,0,
74715,.10085681,.17964479,.10040355,3,0,0,
74716,.13931449,.097499996,.16646194,3,0,0,
74717,.3668741,.22499999,,1,0,0,
74718,.05268364,.125,.10905888,3,1,0,526.83643
74719,.21281996,.2,.12728982,1,0,0,
74720,.034179125,.047499999,.095053464,3,1,0,341.79126
74721,.28563178,,,1,1,0,2856.3179
74722,.16818558,.105,.15311445,1,0,0,
74723,.19207476,,.11978623,2,0,0,
74724,.017146731,.037500001,.0042018765,3,0,0,
74725,.15403636,.18338621,.36509103,1,1,0,1540.3635
74726,.31500721,.16435222,,2,0,0,
74727,.13962668,.17208967,.13562417,2,0,0,
74728,.086012922,.1025,,1,1,0,860.12921
74729,.28761435,,.29817066,2,1,1,-10000
74730,.12651215,.092500001,.22075783,1,0,0,
74731,.050951134,.047499999,.09150473,1,1,0,509.51135
74732,.047837827,.047499999,.036721192,1,1,0,478.37827
74733,.074327931,.079999998,.063909277,1,1,0,743.2793
74734,.038931381,.047920961,.094498657,2,0,0,
74735,.01827058,.01959,.0052592056,2,0,1,
74736,.093463868,.1025,.070241734,3,0,0,
74737,.13186221,.2175,.14652669,3,0,0,
74738,.040705293,.01959,.095709994,2,0,0,
74739,.20548053,.18626632,.13361311,1,0,0,
74740,.045793764,.067500003,.092631131,1,1,0,457.93765
74741,.1404599,.15275574,.15245953,1,1,0,1404.599
74742,.023754489,.01959,.095166437,2,0,0,
74743,.15488587,.19,.20863201,3,1,1,-10000
74744,.20008837,,.14042328,3,0,0,
74745,.037683725,.023365019,.027086368,2,0,0,
74746,.17207675,.29499999,.15943566,2,0,1,
74747,.66977811,,.37562037,3,0,0,
74748,.14442465,.18692385,.11747713,3,0,0,
74749,.1083817,.092952862,.12155368,1,1,0,1083.817
74750,.15931702,.17631504,,2,0,1,
74751,.23922931,.1675,,1,0,1,
74752,.1903521,.16638613,.11733443,2,0,1,
74753,.13373312,.1925,.099034563,2,0,0,
74754,.037520047,.07,.092325598,2,1,0,375.20047
74755,.098783374,.1525,.15227303,3,1,0,987.83374
74756,.087354742,.15473004,.14511572,3,1,1,-10000
74757,.17567243,.2025,,2,1,0,1756.7242
74758,.039327566,.023464503,.033254873,2,0,0,
74759,.083834864,.044168908,.10568053,2,0,0,
74760,.21127705,.235,,1,1,0,2112.7705
74761,.35424027,.30000001,,2,0,1,
74762,.12039109,.17,.11535037,2,0,0,
74763,.16613472,.1275,.13989793,2,0,0,
74764,.026838994,.0425,.0086585311,1,1,0,268.38992
74765,.044163171,.1,.048532892,1,1,0,441.63171
74766,.091148213,.125,.11408774,2,1,0,911.48212
74767,.14566725,.19,.16959687,1,1,1,-10000
74768,.019047422,.01959,.011255361,1,1,0,190.47423
74769,.14371234,.10050318,,3,0,0,
74770,.024769304,.01959,.092966005,3,0,0,
74771,.071820416,.1016259,.12158556,2,1,0,718.20416
74772,.16305418,.1978686,.24734518,1,1,0,1630.5419
74773,.088865072,.115,.081987612,3,0,0,
74774,.05113858,.16249999,.021690184,2,0,0,
74775,.043033969,.050000001,.10645724,3,1,0,430.33969
74776,.1135466,.13,.11646497,1,1,0,1135.4661
74777,.3612673,,,2,1,0,3612.6731
74778,.1578728,,,3,1,0,1578.7279
74779,.1057523,.1275,.12244727,1,1,0,1057.5231
74780,.072973639,.047534253,.10724548,2,0,0,
74781,.17220031,,.16915084,1,1,1,-10000
74782,.016286131,.032499999,.0040854453,2,0,0,
74783,.16385558,,.17485589,3,0,0,
74784,.25040951,,,1,1,1,-10000
74785,.1106009,.16563483,,2,1,0,1106.009
74786,.17320369,.18528128,.41767055,1,1,0,1732.0369
74787,.14227712,.16818249,.11458831,3,0,0,
74788,.027100144,.0425,.09307541,3,1,0,271.00143
74789,.19045632,.23343717,.1488972,1,0,0,
74790,.18502785,.24250001,.23761611,2,1,0,1850.2786
74791,.25123641,.15000001,.14101121,3,0,0,
74792,.15574819,.2221611,.24421243,2,1,0,1557.4819
74793,.13446176,.23,,1,1,0,1344.6176
74794,.46508619,.16561759,.13993727,1,0,1,
74795,.042393152,.027881127,.032117337,2,0,0,
74796,.023984104,.0425,.093885466,2,0,0,
74797,.27183321,,.21614262,3,0,0,
74798,.093747735,.17882244,,2,1,0,937.47736
74799,.16089827,.30000001,,2,1,0,1608.9827
74800,.1278324,.16,.11821875,1,1,0,1278.324
74801,.21127705,,,2,1,0,2112.7705
74802,.074062221,.067500003,.10151151,2,0,0,
74803,.036532644,.032549258,.096837752,1,1,0,365.32645
74804,.041809887,.079999998,.025459608,2,0,0,
74805,.033954065,.01959,.014322114,1,1,0,339.54065
74806,.088937938,.1525,.10631356,2,1,0,889.37939
74807,.072821297,.086029723,.050445274,1,0,0,
74808,.20586029,.25749999,,3,1,0,2058.6028
74809,.077484645,.084738851,.12106127,2,0,0,
74810,.1326663,.125,.14417155,1,1,0,1326.6631
74811,.2831803,.1925,.70853311,1,0,0,
74812,.16699968,.17749999,.41195956,1,1,0,1669.9968
74813,.036964469,.045427758,.020695822,1,1,0,369.64468
74814,.021252226,.0425,.093461089,1,1,1,-10000
74815,.35732836,,,2,1,0,3573.2834
74816,.065094277,.079999998,.080398768,2,0,0,
74817,.28089103,.16249999,.12383757,2,0,0,
74818,.095106222,.15168031,.13970974,3,1,0,951.06219
74819,.18975917,,.30441812,1,1,0,1897.5917
74820,.16907302,.15645885,,1,1,0,1690.7301
74821,.18659882,.2225,,2,1,0,1865.9883
74822,.06845364,.077500001,.11556678,3,1,0,684.53638
74823,.058678463,.050000001,.030807279,1,0,0,
74824,.056156851,.085000001,.1056918,2,1,0,561.56854
74825,.045501504,.021747116,.026478505,3,0,0,
74826,.13187903,.15532877,.092428289,2,0,0,
74827,.074024715,.082500003,.060538083,1,1,0,740.24713
74828,.049906049,.089138284,.10372742,1,1,0,499.06049
74829,.15307905,.21398148,,1,1,0,1530.7905
74830,.13248008,.105,.11230776,1,0,0,
74831,.14996025,.22499999,,3,1,0,1499.6025
74832,.18473175,.1525,.14077733,3,0,0,
74833,.1030651,.13249999,.066994958,2,0,0,
74834,.15072282,.15966776,,3,1,0,1507.2281
74835,.045994651,.01959,.017969033,1,0,0,
74836,.21744594,.14146197,.21847722,2,0,0,
74837,.036241852,.022808308,.021270383,1,1,0,362.41852
74838,.046656404,.079999998,.1055799,2,1,0,466.56403
74839,.041625079,.1175,.104112,1,1,0,416.25079
74840,.14693424,.175,,1,1,0,1469.3424
74841,.13400649,.14917801,,2,0,0,
74842,.12994426,.097499996,.13493977,1,0,0,
74843,.11123736,.044137456,.037423529,2,0,0,
74844,.17754988,.17,,2,0,0,
74845,.045170959,.02789217,.10172936,1,1,0,451.70959
74846,.1079364,.10083504,.10469402,2,0,0,
74847,.034485906,.023623774,.10473307,3,0,0,
74848,.38103089,,,1,1,0,3810.3088
74849,.18795991,.20702772,,2,0,0,
74850,.26385838,.30000001,,3,1,0,2638.5837
74851,.056906957,.087499999,.040575173,1,1,0,569.06958
74852,.39808899,,,2,1,1,-10000
74853,.14225025,.17365925,.12639034,2,0,0,
74854,.14027989,.19,.12599073,2,0,0,
74855,.14147997,.17014948,,3,1,0,1414.7997
74856,.13600764,.11387881,.1411844,1,0,1,
74857,.17754988,,.2195217,2,1,0,1775.4988
74858,.10299129,.1275,.056142446,1,0,0,
74859,.12492673,.16195911,.10697804,2,0,0,
74860,.026065163,.01959,.090808913,1,1,0,260.65164
74861,.31388289,.1875,.16104156,3,0,0,
74862,.016242668,.01959,.0025251568,3,0,0,
74863,.04370055,.115,.028565088,3,0,0,
74864,.11719814,.15313157,,3,1,0,1171.9814
74865,.11901727,.11,.12130688,1,1,0,1190.1726
74866,.023626003,.01959,.093570843,1,1,0,236.26004
74867,.032219239,.020862492,.093509682,3,0,0,
74868,.22696556,,,3,1,0,2269.6555
74869,.13079602,.17417844,.14163209,1,1,0,1307.9602
74870,.11397614,.087499999,.18416409,1,0,1,
74871,.016248228,.029999999,.0040119751,1,1,0,162.48228
74872,.14605129,.11308496,,1,0,0,
74873,.035974719,.045000002,.094594747,2,0,0,
74874,.16597791,.22750001,.16588666,1,1,0,1659.7791
74875,.052950263,.01959,.092409112,1,0,0,
74876,.15399705,.16098043,.19490403,1,1,0,1539.9705
74877,.040746551,.022037243,.093492731,1,1,0,407.46552
74878,.13043876,.2073029,,1,1,0,1304.3876
74879,.053702805,.09181115,.049683817,2,0,0,
74880,.14772432,,,1,1,0,1477.2432
74881,.15746275,.19750001,.12046365,2,0,0,
74882,.21281996,.28,,1,1,0,2128.1997
74883,.24921933,.18000001,,1,0,0,
74884,.14693424,.1912545,.16025615,1,1,0,1469.3424
74885,.16961612,.19950913,.13131413,1,0,0,
74886,.13921933,.2075,.10930826,3,0,0,
74887,.062893316,.1275,.090368167,1,1,0,628.93317
74888,.32307905,.22,,2,0,0,
74889,.17894301,.1585775,,3,0,0,
74890,.35313833,,.29693905,1,0,1,
74891,.14492337,.15466666,.14779012,1,1,0,1449.2338
74892,.16305418,.18000001,.23288409,1,1,1,-10000
74893,.20172147,,,2,1,0,2017.2147
74894,.12325834,,.32595453,2,1,1,-10000
74895,.3572433,,,2,1,0,3572.4331
74896,.060696092,.090219095,.029214971,1,0,0,
74897,.1959713,.1525,.11673643,2,0,0,
74898,.03771317,.1,.11306366,2,1,0,377.13171
74899,.073355325,.13500001,.085171275,2,1,0,733.55322
74900,.23306286,.17749999,.14565462,1,0,1,
74901,.20932285,.22498833,.30307651,2,0,1,
74902,.062813736,.082500003,.041961513,1,0,0,
74903,.075965956,.155,.10672548,1,1,0,759.65955
74904,.22811697,.10656131,.12808384,3,0,0,
74905,.085124567,.11316369,.12457281,2,1,0,851.24567
74906,.11487965,.097748458,.07891003,2,0,0,
74907,.27391449,,,2,1,0,2739.1448
74908,.3572433,,.30442372,1,0,0,
74909,.19104102,,,3,1,1,-10000
74910,.3612673,,,1,1,0,3612.6731
74911,.071587324,.092500001,.042233873,1,0,0,
74912,.027921192,.01959,.091773517,2,0,0,
74913,.043744311,.030170487,.022850765,2,0,0,
74914,.2559711,.2325,.31521067,1,0,1,
74915,.01645264,.01959,.091979876,2,0,0,
74916,.12354698,.051673874,,2,0,0,
74917,.40205035,,,1,1,1,-10000
74918,.14814702,.125,.10262132,2,0,0,
74919,.10098001,.087499999,.10926844,1,1,0,1009.8001
74920,.14621584,.20620501,,3,1,0,1462.1584
74921,.093066521,.125,.099354766,3,0,1,
74922,.055657882,.033722356,.042888761,3,0,0,
74923,.39586267,,,3,1,0,3958.6267
74924,.01801399,.01959,.0044399365,1,1,0,180.13989
74925,.081819013,.085000001,.11143853,2,0,0,
74926,.025332931,.01959,.0064048348,3,0,0,
74927,.13717674,.10276924,.06722831,1,0,0,
74928,.093759604,.115,,1,1,0,937.59601
74929,.01880387,.01959,.092870556,3,1,0,188.0387
74930,.36542416,,,2,1,0,3654.2415
74931,.23922931,.20587856,.18860041,3,0,0,
74932,.050877649,.064999998,.026859475,3,0,0,
74933,.036923084,.0625,.093139969,2,1,0,369.23083
74934,.25152978,.29499999,.21432628,3,0,0,
74935,.16650459,.29499999,,1,1,1,-10000
74936,.0935238,.072499998,.11982868,2,0,0,
74937,.016123189,.01959,.091373809,3,1,1,-10000
74938,.14715351,.125,.068293422,2,0,0,
74939,.32892916,,.16104156,1,0,0,
74940,.091364346,.045573559,.11353509,1,0,0,
74941,.25072634,.30000001,,2,1,0,2507.2634
74942,.19802396,,,2,1,0,1980.2396
74943,.04632343,.07,.10136885,2,1,0,463.23428
74944,.031503808,.01959,.09419091,1,1,0,315.03809
74945,.12875961,.13378318,.12137776,1,1,0,1287.5961
74946,.14126067,,.32996565,3,1,0,1412.6067
